latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
23.75472,86.40255,300.16,0.36,0.58,2024-01-19,2034,N,VIIRS,n,2,284.63,1.56,N,2
23.76155,86.39689,300.05,0.36,0.58,2024-01-19,2034,N,VIIRS,n,2,286.36,3.02,N,2
23.76235,86.39338,308.29,0.36,0.58,2024-01-19,2034,N,VIIRS,n,2,288.65,1.77,N,2
23.75997,86.40385,322.23,0.36,0.58,2024-01-19,2034,N,VIIRS,n,2,286.31,1.56,N,2
23.76076,86.40038,333.76,0.36,0.58,2024-01-19,2034,N,VIIRS,n,2,289.22,3.02,N,2
23.766,86.40173,304.4,0.36,0.58,2024-01-19,2034,N,VIIRS,n,2,286.0,0.9,N,2
23.76678,86.39823,296.81,0.36,0.58,2024-01-19,2034,N,VIIRS,n,2,286.6,0.9,N,2
23.76758,86.3947,312.48,0.36,0.58,2024-01-19,2034,N,VIIRS,n,2,291.35,0.98,N,2
23.76839,86.39116,298.95,0.36,0.58,2024-01-19,2034,N,VIIRS,n,2,287.99,0.98,N,2
23.77,86.38406,296.5,0.36,0.58,2024-01-19,2034,N,VIIRS,n,2,284.69,1.22,N,2
23.77477,86.36297,297.47,0.36,0.57,2024-01-19,2034,N,VIIRS,n,2,284.54,0.58,N,2
23.77873,86.34551,302.74,0.36,0.57,2024-01-19,2034,N,VIIRS,n,2,284.54,1.33,N,2
23.77122,86.40311,299.56,0.36,0.58,2024-01-19,2034,N,VIIRS,n,2,286.65,0.9,N,0
23.77282,86.39604,297.21,0.36,0.58,2024-01-19,2034,N,VIIRS,n,2,285.96,0.98,N,0
23.77363,86.39246,301.27,0.36,0.58,2024-01-19,2034,N,VIIRS,n,2,288.12,0.98,N,2
23.77444,86.38889,310.65,0.36,0.58,2024-01-19,2034,N,VIIRS,n,2,287.77,1.22,N,2
23.72002,86.44328,298.35,0.37,0.58,2024-01-19,2034,N,VIIRS,n,2,286.75,0.84,N,2
23.77999,86.36436,297.4,0.36,0.57,2024-01-19,2034,N,VIIRS,n,2,285.93,0.58,N,2
23.78395,86.34682,305.22,0.36,0.57,2024-01-19,2034,N,VIIRS,n,2,286.39,1.33,N,2
23.78552,86.33986,295.88,0.36,0.57,2024-01-19,2034,N,VIIRS,n,2,285.8,0.89,N,0
23.78632,86.33633,298.92,0.36,0.57,2024-01-19,2034,N,VIIRS,n,2,286.3,0.89,N,2
23.78712,86.33281,309.69,0.36,0.57,2024-01-19,2034,N,VIIRS,n,2,288.98,1.74,N,2
23.77888,86.39377,312.65,0.36,0.58,2024-01-19,2034,N,VIIRS,n,2,288.67,1.52,N,2
23.77968,86.3902,308.29,0.36,0.58,2024-01-19,2034,N,VIIRS,n,2,287.56,1.37,N,2
23.78049,86.38664,305.81,0.36,0.58,2024-01-19,2034,N,VIIRS,n,2,284.93,1.37,N,2
23.78364,86.3727,310.93,0.36,0.57,2024-01-19,2034,N,VIIRS,n,2,286.34,1.06,N,2
23.66523,86.91785,295.27,0.39,0.59,2024-01-19,2034,N,VIIRS,n,2,284.67,0.66,N,2
23.7841,86.39514,312.17,0.36,0.58,2024-01-19,2034,N,VIIRS,n,2,287.42,1.52,N,2
23.78491,86.39156,300.32,0.36,0.58,2024-01-19,2034,N,VIIRS,n,2,285.67,1.37,N,2
23.78965,86.37054,297.5,0.36,0.57,2024-01-19,2034,N,VIIRS,n,2,285.4,0.96,N,2
23.7936,86.35301,314.57,0.36,0.57,2024-01-19,2034,N,VIIRS,n,2,286.77,1.73,N,2
23.79437,86.34956,306.26,0.36,0.57,2024-01-19,2034,N,VIIRS,n,2,287.14,2.17,N,2
23.80512,86.32632,299.64,0.36,0.57,2024-01-19,2034,N,VIIRS,n,2,287.63,1.42,N,2
24.16328,82.67173,311.33,0.42,0.45,2024-01-19,2034,N,VIIRS,n,2,281.36,1.52,N,0
24.16248,82.67577,301.72,0.42,0.46,2024-01-19,2034,N,VIIRS,n,2,280.96,1.52,N,0
24.15911,82.67087,322.77,0.42,0.45,2024-01-19,2034,N,VIIRS,n,2,281.53,1.52,N,0
24.15831,82.67492,301.53,0.42,0.46,2024-01-19,2034,N,VIIRS,n,2,280.66,1.52,N,0
24.13438,82.72988,301.64,0.43,0.46,2024-01-19,2034,N,VIIRS,n,2,281.54,0.92,N,0
24.12757,82.72038,295.11,0.43,0.46,2024-01-19,2034,N,VIIRS,n,2,281.89,0.59,N,0
24.14576,82.5639,295.62,0.42,0.45,2024-01-19,2034,N,VIIRS,n,2,281.24,0.6,N,0
24.14165,82.56287,318.6,0.42,0.45,2024-01-19,2034,N,VIIRS,n,2,283.58,2.76,N,0
24.13998,82.57123,295.95,0.42,0.45,2024-01-19,2034,N,VIIRS,n,2,281.89,0.63,N,0
24.05372,80.61263,299.95,0.49,0.41,2024-01-19,2034,N,VIIRS,n,2,283.64,0.94,N,2
24.93493,74.63261,299.23,0.41,0.37,2024-01-19,2034,N,VIIRS,n,2,285.51,0.85,N,2
24.7152,75.95281,299.49,0.39,0.36,2024-01-19,2034,N,VIIRS,n,2,284.37,0.64,N,2
24.76496,74.60573,300.75,0.41,0.37,2024-01-19,2034,N,VIIRS,n,2,285.44,1.27,N,2
24.76438,74.60979,307.61,0.41,0.37,2024-01-19,2034,N,VIIRS,n,2,287.9,1.37,N,2
23.99029,79.39153,295.82,0.44,0.38,2024-01-19,2034,N,VIIRS,n,2,281.56,0.43,N,2
24.66361,74.63135,300.51,0.41,0.37,2024-01-19,2034,N,VIIRS,n,2,287.57,1.56,N,2
24.66303,74.63541,304.46,0.41,0.37,2024-01-19,2034,N,VIIRS,n,2,287.12,1.27,N,2
24.16984,82.63844,297.22,0.42,0.45,2024-01-19,2034,N,VIIRS,n,2,281.36,0.41,N,0
24.64181,74.68568,298.17,0.41,0.37,2024-01-19,2034,N,VIIRS,n,2,283.39,1.23,N,0
24.82405,73.09218,299.05,0.47,0.4,2024-01-19,2034,N,VIIRS,n,2,287.07,1.18,N,0
24.57964,74.8028,304.29,0.41,0.37,2024-01-19,2034,N,VIIRS,n,2,286.73,1.16,N,2
23.17776,82.34078,297.48,0.42,0.45,2024-01-19,2034,N,VIIRS,n,2,282.88,0.78,N,0
23.17695,82.34483,295.91,0.42,0.45,2024-01-19,2034,N,VIIRS,n,2,282.03,0.78,N,0
23.17624,82.34197,298.64,0.42,0.45,2024-01-19,2034,N,VIIRS,n,2,283.03,0.58,N,0
23.17545,82.34605,300.83,0.42,0.45,2024-01-19,2034,N,VIIRS,n,2,282.59,0.58,N,0
23.16797,82.34002,337.48,0.42,0.45,2024-01-19,2034,N,VIIRS,n,2,286.37,3.57,N,2
23.16717,82.34413,316.05,0.42,0.45,2024-01-19,2034,N,VIIRS,n,2,283.48,3.57,N,2
22.21355,84.86447,300.64,0.63,0.54,2024-01-19,2034,N,VIIRS,n,2,286.59,3.24,N,2
24.19509,82.57581,295.51,0.42,0.45,2024-01-19,2034,N,VIIRS,n,2,281.74,0.83,N,0
24.20845,82.7114,295.81,0.43,0.46,2024-01-19,2034,N,VIIRS,n,2,283.03,0.77,N,2
24.20931,82.70714,298.71,0.42,0.46,2024-01-19,2034,N,VIIRS,n,2,282.93,0.77,N,2
23.6597,85.50558,296.54,0.32,0.55,2024-01-19,2034,N,VIIRS,n,2,282.91,0.58,N,2
23.72375,85.52465,296.2,0.32,0.55,2024-01-19,2034,N,VIIRS,n,2,283.33,0.43,N,2
23.67165,86.09252,295.51,0.35,0.57,2024-01-19,2034,N,VIIRS,n,2,284.59,0.63,N,2
23.67829,86.0871,299.19,0.35,0.57,2024-01-19,2034,N,VIIRS,n,2,284.67,0.91,N,2
23.68192,86.09533,316.41,0.35,0.57,2024-01-19,2034,N,VIIRS,n,2,284.01,1.81,N,2
23.68267,86.09193,309.64,0.35,0.57,2024-01-19,2034,N,VIIRS,n,2,285.24,2.4,N,2
23.80191,85.54516,297.94,0.32,0.55,2024-01-19,2034,N,VIIRS,n,2,283.58,0.43,N,0
23.80259,85.54201,295.75,0.32,0.55,2024-01-19,2034,N,VIIRS,n,2,283.84,0.86,N,0
23.82326,85.49467,295.38,0.32,0.54,2024-01-19,2034,N,VIIRS,n,2,284.2,0.99,N,2
23.82688,85.50214,296.55,0.32,0.54,2024-01-19,2034,N,VIIRS,n,2,285.99,0.8,N,2
23.82755,85.49902,296.96,0.32,0.54,2024-01-19,2034,N,VIIRS,n,2,286.01,0.8,N,0
23.82699,85.50085,305.38,0.32,0.54,2024-01-19,2034,N,VIIRS,n,2,287.85,0.75,N,2
23.66987,86.41903,298.19,0.37,0.58,2024-01-19,2034,N,VIIRS,n,2,284.9,0.61,N,2
23.67994,86.39899,297.7,0.36,0.58,2024-01-19,2034,N,VIIRS,n,2,285.95,1.04,N,2
23.68074,86.39542,296.17,0.36,0.58,2024-01-19,2034,N,VIIRS,n,2,285.71,1.49,N,2
23.68153,86.39194,311.41,0.36,0.58,2024-01-19,2034,N,VIIRS,n,2,284.91,1.49,N,2
23.6823,86.38849,301.83,0.36,0.58,2024-01-19,2034,N,VIIRS,n,2,284.12,1.86,N,2
23.68678,86.39325,319.62,0.36,0.58,2024-01-19,2034,N,VIIRS,n,2,286.62,1.49,N,2
23.68755,86.38982,303.35,0.36,0.58,2024-01-19,2034,N,VIIRS,n,2,286.0,1.86,N,2
23.61458,86.78807,299.28,0.39,0.59,2024-01-19,2034,N,VIIRS,n,2,284.32,1.02,N,2
23.71266,86.42641,300.65,0.37,0.58,2024-01-19,2034,N,VIIRS,n,2,284.76,0.72,N,0
23.71923,86.44683,300.12,0.37,0.58,2024-01-19,2034,N,VIIRS,n,2,288.94,1.33,N,2
22.10612,83.52238,299.79,0.52,0.5,2024-01-19,2035,N,VIIRS,n,2,287.67,1.64,N,0
22.3534,82.29501,311.28,0.43,0.46,2024-01-19,2035,N,VIIRS,n,2,284.6,1.26,N,0
22.31474,82.53494,300.1,0.45,0.47,2024-01-19,2035,N,VIIRS,n,2,285.54,0.5,N,2
22.31561,82.53062,300.1,0.45,0.47,2024-01-19,2035,N,VIIRS,n,2,286.74,1.53,N,2
22.319,82.53591,297.78,0.45,0.47,2024-01-19,2035,N,VIIRS,n,2,285.7,0.5,N,2
22.3256,82.66081,300.16,0.46,0.47,2024-01-19,2035,N,VIIRS,n,2,286.22,1.09,N,2
22.32647,82.65636,306.4,0.46,0.47,2024-01-19,2035,N,VIIRS,n,2,286.8,1.09,N,2
22.33766,82.59944,296.49,0.45,0.47,2024-01-19,2035,N,VIIRS,n,2,285.8,0.47,N,0
22.21191,84.86978,296.34,0.63,0.54,2024-01-19,2035,N,VIIRS,n,2,284.03,1.19,N,2
22.31507,82.73708,301.88,0.46,0.47,2024-01-19,2035,N,VIIRS,n,2,286.49,1.33,N,0
22.32554,82.68388,297.72,0.46,0.47,2024-01-19,2035,N,VIIRS,n,2,285.88,0.73,N,2
22.33163,82.65291,313.38,0.46,0.47,2024-01-19,2035,N,VIIRS,n,2,287.79,2.22,N,2
22.10707,83.11864,298.89,0.49,0.49,2024-01-19,2035,N,VIIRS,n,2,287.46,1.11,N,2
21.92317,83.35143,320.62,0.51,0.49,2024-01-19,2035,N,VIIRS,n,2,291.65,4.65,N,2
21.92618,83.33673,306.02,0.51,0.49,2024-01-19,2035,N,VIIRS,n,2,288.35,4.12,N,2
21.8812,83.55608,301.1,0.53,0.5,2024-01-19,2035,N,VIIRS,n,2,288.1,0.7,N,2
21.91866,83.35038,299.4,0.51,0.49,2024-01-19,2035,N,VIIRS,n,2,287.5,1.27,N,2
22.00545,82.67175,309.96,0.46,0.47,2024-01-19,2035,N,VIIRS,n,2,288.5,1.6,N,2
23.41024,72.41724,302.77,0.49,0.4,2024-01-19,2035,N,VIIRS,n,2,284.57,0.61,N,0
20.97343,86.00489,297.39,0.39,0.59,2024-01-19,2035,N,VIIRS,n,2,286.99,2.13,N,2
20.97178,86.01248,299.74,0.39,0.59,2024-01-19,2035,N,VIIRS,n,2,286.82,1.19,N,0
20.96638,86.01105,302.5,0.39,0.59,2024-01-19,2035,N,VIIRS,n,2,286.57,1.19,N,2
20.95273,86.04731,304.31,0.39,0.6,2024-01-19,2035,N,VIIRS,n,2,282.36,1.14,N,2
21.63049,82.11253,298.52,0.44,0.46,2024-01-19,2035,N,VIIRS,n,2,287.65,0.67,N,2
22.67145,75.81912,303.31,0.38,0.36,2024-01-19,2035,N,VIIRS,n,2,284.87,0.6,N,0
21.57852,82.02341,301.58,0.43,0.46,2024-01-19,2035,N,VIIRS,n,2,289.46,1.29,N,2
23.31728,70.48577,298.24,0.41,0.45,2024-01-19,2035,N,VIIRS,n,2,287.34,0.5,N,2
23.31555,70.48696,298.93,0.41,0.45,2024-01-19,2035,N,VIIRS,n,2,287.57,0.66,N,2
23.3272,70.21477,301.29,0.43,0.46,2024-01-19,2035,N,VIIRS,n,2,285.77,0.81,N,0
23.31601,70.20039,296.43,0.43,0.46,2024-01-19,2035,N,VIIRS,n,2,286.09,0.85,N,2
21.48844,81.76714,300.36,0.42,0.45,2024-01-19,2035,N,VIIRS,n,2,284.17,1.04,N,2
21.48767,81.77115,296.18,0.42,0.45,2024-01-19,2035,N,VIIRS,n,2,283.48,0.73,N,2
22.9877,72.58782,297.29,0.47,0.4,2024-01-19,2035,N,VIIRS,n,2,286.01,0.11,N,2
23.26636,70.25758,299.43,0.43,0.46,2024-01-19,2035,N,VIIRS,n,2,287.41,0.68,N,2
22.97915,72.56751,304.99,0.48,0.4,2024-01-19,2035,N,VIIRS,n,2,288.72,1.61,N,0
23.26312,70.24854,297.83,0.43,0.46,2024-01-19,2035,N,VIIRS,n,2,287.78,1.23,N,2
21.37907,81.68209,295.36,0.41,0.45,2024-01-19,2035,N,VIIRS,n,2,284.84,0.85,N,2
21.37496,81.68116,296.98,0.41,0.45,2024-01-19,2035,N,VIIRS,n,2,286.15,0.85,N,2
21.37852,81.64075,301.88,0.41,0.45,2024-01-19,2035,N,VIIRS,n,2,287.14,1.08,N,2
21.36674,81.67931,302.91,0.41,0.45,2024-01-19,2035,N,VIIRS,n,2,287.82,1.45,N,2
21.35518,81.67265,300.27,0.41,0.45,2024-01-19,2035,N,VIIRS,n,2,285.15,0.78,N,0
23.10784,70.18758,298.11,0.43,0.46,2024-01-19,2035,N,VIIRS,n,2,287.3,0.49,N,2
20.24264,86.60915,297.83,0.44,0.62,2024-01-19,2035,N,VIIRS,n,2,286.82,0.78,N,2
21.22204,81.38845,295.59,0.4,0.44,2024-01-19,2035,N,VIIRS,n,2,285.04,1.08,N,0
22.53278,73.3717,318.71,0.44,0.38,2024-01-19,2035,N,VIIRS,n,2,287.79,2.42,N,0
22.26468,75.13355,308.3,0.39,0.36,2024-01-19,2035,N,VIIRS,n,2,290.63,1.23,N,2
21.18156,81.37956,300.53,0.4,0.44,2024-01-19,2035,N,VIIRS,n,2,288.04,2.58,N,2
21.18187,81.38059,300.75,0.4,0.44,2024-01-19,2035,N,VIIRS,n,2,288.06,2.64,N,2
22.92823,69.82481,299.05,0.45,0.47,2024-01-19,2035,N,VIIRS,n,2,288.8,0.51,N,0
22.93889,69.69558,301.38,0.46,0.47,2024-01-19,2035,N,VIIRS,n,2,287.14,0.76,N,2
22.78816,70.91714,297.85,0.38,0.44,2024-01-19,2035,N,VIIRS,n,2,285.12,0.39,N,0
22.90744,69.70026,308.1,0.46,0.47,2024-01-19,2035,N,VIIRS,n,2,287.71,1.53,N,2
21.24672,79.22424,302.31,0.46,0.39,2024-01-19,2035,N,VIIRS,n,2,289.49,0.66,N,2
22.31747,69.85818,302.9,0.44,0.46,2024-01-19,2035,N,VIIRS,n,2,289.12,1.48,N,0
21.20019,77.35706,301.79,0.4,0.37,2024-01-19,2035,N,VIIRS,n,2,288.63,0.51,N,0
21.38727,74.67344,302.56,0.39,0.36,2024-01-19,2035,N,VIIRS,n,2,286.97,0.69,N,0
20.69702,78.63519,298.16,0.44,0.39,2024-01-19,2035,N,VIIRS,n,2,287.94,0.82,N,2
21.31304,72.91685,298.58,0.44,0.39,2024-01-19,2035,N,VIIRS,n,2,287.82,0.61,N,0
21.17785,73.08636,303.04,0.43,0.38,2024-01-19,2035,N,VIIRS,n,2,287.74,0.51,N,0
